date,dados.gov.br,data.comsode.eu,data.edincubator.eu,data.gov.ie,data.gov.ro,data.gov.si,data.gov.sk,data.gov.uk,data.gv.at,datahub.io,energydata.info,hubofdata.ru,odn.opendata.sk,opendata.government.bg,opendata.hu,opendata.praha.eu,opendata.swiss,www.data.gov.sg,www.europeandataportal.eu,www.govdata.de,www.hri.fi,www.opendataphilly.org
20160515,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160516,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160517,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160518,15,15,-1,15,-1,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160519,15,15,-1,15,-1,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160520,15,15,-1,15,-1,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160521,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160522,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160523,15,15,-1,15,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160524,15,15,-1,15,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160525,15,15,-1,15,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160526,15,15,-1,15,4,-1,15,-1,5,-1,-1,-1,15,-1,15,15,-1,15,35,39,-1,-1
20160527,15,15,-1,15,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160528,15,15,-1,15,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160529,15,15,-1,15,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160530,15,15,-1,-1,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160531,15,15,-1,15,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160601,15,15,-1,15,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160602,15,15,-1,15,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160603,15,15,-1,15,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160604,15,15,-1,15,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160605,15,15,-1,15,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160606,15,15,-1,15,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160607,15,15,-1,15,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160608,15,15,-1,15,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160609,15,15,-1,15,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160610,15,15,-1,15,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160611,15,15,-1,15,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160612,15,15,-1,15,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160613,15,15,-1,15,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160614,15,15,-1,15,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160615,15,15,-1,15,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160616,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160617,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160618,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160619,15,15,-1,4,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160620,15,15,-1,4,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160621,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160622,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160623,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160624,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160625,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160626,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160627,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160628,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160629,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160630,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,-1,15,15,-1,15,35,39,-1,-1
20160701,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160702,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160703,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160704,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160705,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160706,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160707,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160708,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160709,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160710,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160711,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160712,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160713,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160714,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160715,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160716,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160717,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160718,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160719,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160720,15,15,-1,4,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160721,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160722,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160723,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160724,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160725,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160726,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160727,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160728,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160729,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160730,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160731,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160801,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160802,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160803,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160804,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160805,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160806,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160807,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160808,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160809,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160810,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160811,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160812,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160813,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160814,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160815,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160816,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160817,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160818,15,15,-1,5,4,-1,-1,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160819,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160820,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160821,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160822,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20160823,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160824,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,-1,15,15,-1,15,35,39,-1,-1
20160825,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160826,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160827,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160828,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160829,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160830,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160831,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,-1,15,15,-1,15,35,39,-1,-1
20160901,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160902,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160903,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,-1,15,15,-1,15,35,39,-1,-1
20160904,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160905,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160906,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160907,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160908,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160909,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160910,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160911,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160912,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160913,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160914,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,-1,39,-1,-1
20160915,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160916,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160917,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160918,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160919,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160920,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160921,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160922,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160923,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160924,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160925,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160926,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160927,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160928,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160929,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160930,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20161001,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20161002,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20161003,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20161004,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20161005,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20161006,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20161007,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20161008,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20161009,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20161010,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20161011,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20161012,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20161013,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20161014,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20161015,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20161016,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20161017,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20161018,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20161019,15,15,-1,5,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20161020,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161021,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161022,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161023,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161024,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161025,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161026,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161027,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161028,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161029,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161030,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161031,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161101,15,15,-1,-1,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161102,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161103,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161104,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161105,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161106,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161107,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161108,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161109,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161110,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161111,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161112,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161113,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161114,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161115,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161116,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,35,39,-1,-1
20161117,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,39,-1,-1
20161118,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,39,-1,-1
20161119,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,39,-1,-1
20161120,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,39,-1,-1
20161121,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,39,-1,-1
20161122,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,39,-1,-1
20161123,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,39,-1,-1
20161124,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,39,-1,-1
20161125,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,39,-1,-1
20161126,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,39,-1,-1
20161127,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,39,-1,-1
20161128,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,39,-1,-1
20161129,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,39,-1,-1
20161130,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,39,-1,-1
20161201,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,39,-1,-1
20161202,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,39,-1,-1
20161203,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,39,-1,-1
20161204,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,39,-1,-1
20161205,-1,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,39,-1,-1
20161206,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,39,-1,-1
20161207,-1,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,39,-1,-1
20161208,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,39,-1,-1
20161209,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20161210,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20161211,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170106,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170107,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170108,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170109,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170110,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170111,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170112,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170113,15,15,-1,-1,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170114,15,15,-1,-1,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170115,15,15,-1,-1,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170116,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170117,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170118,15,15,-1,-1,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170119,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170120,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170121,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170122,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170123,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170124,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170125,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170126,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170127,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170128,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170129,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170130,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170131,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170201,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170202,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170203,15,15,-1,-1,4,3,15,-1,-1,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170204,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170205,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
